Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,Classes
32,71,16,0.9,87.6,14.4,15.4,6,16.8,6.3,fire
28,52,13,4.5,54.6,1.4,71,0.9,1.9,0.3,not fire
30,76,16,1.1,76.9,16,8.2,5,17.1,1.3,not fire
40,35,16,1.6,94.5,43,75.1,15.3,51.4,10.6,fire
34,73,20,0.6,84.4,6.6,76.4,4.7,8,2.5,not fire
33,59,16,1.2,91.1,34.9,34.1,4.3,43.5,9,fire
33,50,15,2.9,89.5,19.4,9.2,6.7,20.4,0.9,fire
28,88,17,2.9,62.8,2.6,79.7,1.6,4.6,2.5,not fire
34,82,14,0.8,72.7,10.5,10,0.7,12.9,0.2,not fire
32,42,16,3.9,76.2,6.9,9.5,5.4,7.4,2.8,fire
35,46,16,2.1,82.4,25.3,24,4.8,30,5.9,fire
37,55,13,0.6,91.7,30.8,29.7,8,33.7,11.3,fire
26,55,14,2.3,73.7,4.1,46.3,3.4,5.7,3.9,not fire
34,57,12,0.3,87.5,24.7,30.4,8.1,31.3,17.2,fire
35,59,16,1.4,86.9,21.6,92.8,5.8,28.4,2.7,not fire
32,88,17,1.9,57.5,6.4,24.1,2.1,9.9,6.8,not fire
35,72,15,2.7,57.3,3.1,7.5,1.5,4.5,21.6,not fire
38,23,11,0.1,95.9,54.5,145.7,11.8,61.3,20.3,not fire
34,68,12,3.2,78,11.2,149.2,2,15.1,0.2,fire
34,34,18,0.3,90.3,19.1,67.2,12.1,21.9,6.8,fire
30,71,13,4.2,79.8,5.5,18.4,1.4,7.4,3.2,not fire
38,58,18,0,95.7,17.6,10.2,14.4,22.6,1.4,fire
34,57,16,0.4,92.8,21.2,27.1,13.4,25.6,10.5,fire
31,41,18,1.2,80.4,12.7,88.5,5.7,12.6,9.9,not fire
29,88,16,1.7,55.9,2.7,8,0.5,3.1,0.1,not fire
30,57,14,0.7,78.4,31.2,37.6,6.2,37.6,1,not fire
34,68,17,2.4,71.3,13.8,7.5,5,17.3,6.3,fire
36,58,14,0.1,94.3,43.5,27.1,9.5,47.5,30,fire
33,46,17,0.6,88.5,17.6,45.1,11.1,20.5,6.8,fire
28,74,21,2.3,46.5,8.6,10.4,1,13.4,5.2,not fire
38,50,13,0.8,90.1,13.7,29.7,7,15.3,15,fire
31,59,14,3.7,64.9,3,8.8,0.7,4.1,10.6,fire
36,66,17,1.1,86.1,36.2,71.8,5.7,40.1,0.3,fire
33,53,12,2.3,80.9,14.6,71.5,3.8,16.1,10.6,fire
29,71,16,0.8,68.7,21.7,45.1,4,23.5,7.3,not fire
41,21,14,0.2,95.9,39,141.1,18,42.5,18.1,fire
26,79,18,2.2,50.6,3.7,7.7,0.5,4.7,4.2,fire
31,48,19,3.2,74.8,1.5,40.4,1.7,2.3,18.4,not fire
29,76,16,3.3,66.4,3.5,8.4,1,4.1,0.8,fire
41,54,10,2.3,86.2,11.4,8.2,5.3,13.3,0.8,not fire
27,82,13,1.3,65.4,5.5,24.9,1.6,9.2,0.1,fire
31,72,16,1.1,81.8,15.8,46.3,3.7,18.6,5.9,fire
33,78,18,0.5,92.3,17.6,42.7,5.1,22.8,19.9,fire
31,74,14,2.6,72.6,10.1,14.7,2.8,13,0.9,fire
40,42,11,0.8,91.7,12.3,26.1,6.4,13.7,0.6,not fire
36,64,12,3.1,70.4,10.7,30.5,1.1,12.2,2.5,not fire
29,65,20,2,82.5,12.4,22.5,4.6,13.8,18.4,not fire
31,57,16,3.3,80.1,3.5,24.1,1.8,5.2,11.9,not fire
30,67,15,4.4,69.4,2.2,35.4,1.4,2.6,0,not fire
35,68,14,0.3,90.9,9.9,46.3,6.5,10.7,4.9,fire
32,75,13,0.9,83.9,21.3,107,6.3,23.4,19.3,fire
37,50,13,2.7,89.2,17.4,79.9,9.8,18.6,3,fire
36,43,16,1.7,89,21.6,147.7,8.3,25.1,2.7,fire
33,75,10,1.5,76.3,4,57.1,0.6,4.7,1,fire
41,45,17,0.1,95.8,61.2,27.7,15.7,63.3,14.1,fire
37,50,15,0.2,94.2,32.7,7.1,13.8,39.1,9.6,fire
34,62,16,0.3,94.8,23.6,92.8,6.7,23.6,15.4,fire
32,70,18,2.4,76.9,11.7,7,3.1,12.3,0.7,not fire
34,72,19,0.3,94.1,37.4,127,12.2,45,22.3,fire
30,58,16,0.5,87.5,11.6,65.1,9.3,13.8,7.7,not fire
40,49,12,0.9,88.7,7.8,63.3,2.4,6.9,2.7,fire
28,79,12,1.5,67.2,17.8,8,3.1,14.7,0.1,fire
34,41,14,0.6,94.3,17.8,88,8.4,21.7,8.3,fire
32,53,21,3.1,75.8,7.6,107,3.1,10.9,0.7,fire
40,27,14,0,96,43.5,25.5,18.9,48,20.3,fire
38,41,17,0.9,84.2,14,159.1,8.9,15.4,6.3,not fire
35,43,12,1.7,82.9,13.3,17,6.5,13.3,13.7,not fire
31,66,10,2.5,72.5,18.1,8.3,3.7,17.2,18.4,not fire
33,61,15,0.8,65.7,7.2,46.4,0.5,8.8,10.3,not fire
33,36,17,0.1,94.9,20.2,84.4,15.1,23.6,15.2,fire
30,61,16,1.3,70.5,11.5,37.8,3.9,11.7,4.2,not fire
35,41,18,0.3,93.4,6.6,15.7,10.8,6.3,4.1,fire
26,86,19,1.6,46.2,2.9,45.1,0.2,3.9,0,fire
41,36,16,0.3,95.6,33.1,92.8,10,34.5,9.5,fire
33,54,19,0.2,93.7,28.6,22.9,12.4,32.1,20.4,fire
30,75,16,0.9,73,5.2,9.5,1.6,6.3,2.5,fire
32,66,13,3.7,65.5,6.7,8,1.4,6.5,0.8,not fire
31,79,14,1.8,60.1,4.1,9.2,0.4,5.2,0.3,not fire
29,67,15,2.1,82.8,14.6,28.3,3.8,17.8,13.2,fire
36,52,17,0.3,91.2,22.4,171.3,8.4,25.6,9.7,fire
26,67,17,4.6,62.1,5.5,97.3,1,7,7.7,not fire
32,68,18,3.2,66.3,9.2,9.5,1.3,11.5,0.8,not fire
32,51,16,0.8,83.3,32.3,88,8.2,38.5,30.2,fire
23,56,17,1.1,72.5,9.1,8.3,6.6,8.9,16,fire
35,48,17,2.4,81.5,20.8,136,6.5,26.6,17.5,not fire
37,39,18,1,92.8,16.4,32.1,8.3,18.6,8,fire
32,75,7,1.4,75,11.7,149.2,1.7,12,0.6,not fire
28,87,23,1,74,24.2,16.3,2.3,26.5,26.9,fire
33,78,12,0.2,83.5,20.6,117.8,3.4,26.8,3.4,not fire
32,43,11,2.2,81.6,24.7,8,4.4,22.7,4.2,not fire
33,38,15,1.8,87.8,20.7,71.3,8.5,21.5,31.1,fire
25,89,16,1.1,55.3,4.2,200.2,1,5.5,4.9,not fire
33,75,18,1.5,75.7,2.8,8.5,3,3.8,0.1,fire
34,52,20,1.6,83.5,22.1,6.9,5,28.5,6.8,fire
30,75,21,3.6,55.6,5.7,30.9,3.2,7.1,4.2,not fire
35,66,17,3,65.3,10.2,18.5,1.1,14,16.8,not fire
30,68,16,0.9,59.9,1.9,8.3,3.1,2.2,0.8,not fire
33,34,10,0.6,91.1,8.9,47,3.8,11.9,4.2,fire
29,75,21,0.6,77.7,4.8,19.4,7.1,4.8,5.2,fire
33,79,16,0.2,91.9,24.1,20.2,7.5,30.1,16.1,fire
39,23,15,0.3,95.8,47.4,18.4,17.6,48.4,8.8,not fire
31,54,13,1.5,83.6,14.1,25.2,5.7,15.4,15.3,not fire
28,83,14,0.5,82.3,12,50.2,5.1,14.3,0.7,fire
34,57,13,1.5,82.8,16.8,52.8,4.3,21.5,7.2,fire
39,44,14,0.5,93.8,31.7,10,10.3,32.5,6.7,fire
31,76,22,1.3,76.1,6,25.2,4,6.4,4.2,not fire
30,63,19,3.7,75.5,16.4,16.6,4.3,17.2,0.2,not fire
32,63,19,0.3,81.6,4.9,159.1,1.9,6.2,15,fire
22,89,20,4.2,39.3,2.5,61.1,0.5,4.3,0.7,not fire
31,72,19,1.6,78.5,25.1,210.4,3.7,33.3,4.9,fire
33,69,12,2.2,69.4,6,157.5,2.3,8.8,13.2,fire
24,90,17,0.2,52.4,2.9,10.2,0.3,5.5,13.2,not fire
32,62,13,3.7,65.4,19.6,99,2.1,20.1,6.8,not fire
31,75,18,0.1,90.6,19.3,77,6.5,25.7,13.7,fire
33,48,16,1.5,77.4,9.3,57.1,9,10,10.6,not fire
27,63,17,0.6,84.3,17.4,130.6,2.9,21,11.6,fire
27,80,17,1.3,66.6,9.9,80.3,1.1,12.6,7.7,not fire
34,65,12,0.4,90.9,14,26.6,6.9,15,16.3,fire
33,62,19,2.2,79,27.8,52.8,9.3,30.8,10.9,fire
36,47,15,0.7,89.2,13.1,79.9,6.2,13.9,0.7,not fire
37,50,13,0.3,90.7,35,48.6,3.4,40.4,15,fire
32,59,16,1,89,12.5,168.2,6.2,13.2,4.2,fire
28,59,22,1.7,85.2,21.6,8.3,10.5,24.3,7.5,fire
33,62,19,2.8,69.8,30.1,34.5,6.4,31.5,2.5,not fire
32,54,13,0.8,84.2,20.3,157.5,5.7,25.1,18.4,not fire
39,53,18,0.5,91.3,47.5,107,9.4,55,22.3,fire
33,57,12,3.5,61.9,5.3,30.5,0.6,6.7,12.9,not fire
31,75,8,1.1,77.6,3.8,141.1,1,6,4.9,fire
28,67,12,1.5,76.2,5.8,7.8,1.9,5.1,13.7,fire
34,74,10,0.8,86.4,11.6,45.1,7.4,10.7,2.7,fire
36,61,15,0.3,84.8,10,33.1,7,10.8,30.2,fire
25,84,11,1.2,73.3,9.9,117.8,0.9,12.2,3.9,fire
30,80,15,0.6,73.1,15.8,90.1,3.2,18.4,2.2,not fire
32,75,17,0.8,61.8,4.4,7.4,2,6.2,0,fire
33,57,13,0.4,87,11.8,9.1,8.8,11.8,3.9,fire
33,71,14,0.7,82.3,19.7,22.5,3.9,20.9,5.9,not fire
40,42,13,2.4,87,21.5,8.3,5.2,17.9,0.6,fire
29,82,16,0.2,84.1,21.7,76.4,4.3,23.5,6.1,fire
35,73,13,3.2,78.5,10.7,96.8,1.9,15.1,3,not fire
29,71,15,0.5,88.6,10.5,96.8,7.8,12.8,4.9,fire
34,72,14,0,89.7,13.2,36.1,5.5,13.3,18.1,not fire
35,61,14,0.7,94.7,25.1,33.1,12.4,29.3,26.3,fire
35,60,14,0.3,94.5,34.8,171.3,13.8,40,10,fire
32,64,18,0.3,82.9,5.5,67.2,4.9,8.3,11.3,fire
37,51,17,0.8,91.1,18.8,18.7,7.7,21.1,11.6,fire
25,62,16,4.1,62.5,4,92.5,1.4,5.8,0.3,not fire
31,73,18,1.5,68.6,16.8,107,5,21.5,7.7,fire
28,70,14,1.5,65.9,6.9,67.2,2.6,7.4,5.7,not fire
27,69,16,1,72.4,3.8,35.4,3,4.8,0.9,fire
38,50,13,0.1,91.6,36.5,110.9,7.3,49.9,20.3,fire
36,30,12,1.8,91.7,29.2,9.5,9,29.1,7.5,fire
27,84,19,0.6,63.8,5.7,28.3,1,7.3,0.3,not fire
24,83,19,1.9,45.1,4.8,7.7,0.7,5.6,13.2,not fire
35,63,17,0.2,90,18.5,8.8,5.3,23.3,2.7,fire
31,50,17,0.8,89,34.4,19.4,11.4,39.8,5.7,fire
33,60,14,0.2,91.1,21.1,137.7,8.7,23.7,10.6,not fire
31,56,16,0.3,85,29.8,16.3,4,31.7,4.7,fire
34,68,13,2.5,67.2,11,8.4,1.6,12.4,1.7,not fire
37,61,14,1.4,80.7,9.8,75.1,3.8,12.6,1.7,fire
34,47,14,2.2,83.3,11.3,9.7,6,15,0.5,not fire
37,53,16,0.6,91.5,31.3,96.8,10.7,35.5,12.6,fire
32,70,21,0.6,85.2,16.2,56.6,4.7,18.9,5.2,fire
27,88,16,1.2,48.5,10.5,9.7,0.8,14.8,4.2,not fire
30,60,17,1.8,77.7,4.3,8.2,5.2,4.9,0.1,not fire
34,47,13,0.7,89.3,19.6,149.2,8.2,17.5,7.1,fire
38,47,15,0.7,91.6,22.1,145.7,10,24.9,1.2,not fire
27,70,19,1.4,77.6,11.6,92.5,6.8,12.3,0.9,not fire
29,58,12,3,79.4,12.8,16.3,2,16.4,0.5,not fire
40,49,14,1.5,85,4.9,28.9,1.2,5.2,0.1,not fire
34,39,14,0.2,95.2,38.3,171.3,11.2,44.9,11.3,fire
33,62,17,0.6,91,19.3,37.6,9.5,19.5,2.2,fire
29,88,18,2.1,62.3,3.2,17.8,0.5,4.8,2.2,fire
31,81,20,2.4,59.2,4.1,9.5,2.5,3.6,0,fire
28,73,15,1.9,65.6,9.5,19.4,1.2,11.1,0.4,fire
36,62,14,0.4,91.8,30.7,18.5,4.3,36.1,10.6,fire
38,51,14,0.1,94.2,21.6,166,10.1,20.6,0,fire
33,52,12,0.8,79.6,18.5,48.6,3.1,24.3,3,fire
34,32,15,0.4,94.1,19.9,7.3,12.4,18.9,9.8,fire
32,76,15,2.7,70.9,7.2,48.6,1.2,10,1.3,fire
35,66,17,1.2,83.4,27.1,34.1,6.9,30,9.5,fire
35,50,14,1.2,87.7,35.9,35.4,7.2,38.5,15.2,fire
37,60,15,0.6,92.2,31.8,88.5,11.2,39,12.1,fire
37,30,14,0.1,94.8,33.4,120.9,11,41.7,6.5,fire
33,61,10,2.2,83.9,17.1,166,3.7,18,0,not fire
29,85,16,4,59.7,7,8,0.2,5.3,0.4,not fire
27,78,20,0.6,67.9,5.2,7.9,2.9,7.5,1.7,not fire
33,33,15,1.5,89.3,12,8.4,7.8,10.5,0,fire
42,22,8,0.1,95.5,45.4,28.3,17.4,49,3.4,fire
36,47,14,0.1,95.7,42.3,120.9,12.4,53.3,16.7,fire
31,58,13,0.8,73.1,8.2,7.8,3.6,9.5,6,not fire
32,65,19,1.1,80.5,16.2,76.4,6.8,18.4,7.5,fire
28,53,14,3.6,71.3,3.1,99,2.1,3.2,0.1,fire
29,87,19,0.3,84.9,23.6,67.2,4.2,24.4,19.9,fire
29,85,21,2.5,54.9,2,7.5,0.3,2.5,0.1,not fire
37,41,11,0.8,92.5,27.1,14.6 9,10.5,30.2,14.5,fire
25,87,17,1,54.6,6.1,7.8,1.1,6.7,0.3,fire
35,45,12,2,84.5,12.8,47.7,4.5,13.3,15.3,fire
31,65,16,0.4,82.4,18.3,37.2,4.2,21.2,26.1,not fire
33,74,16,0,90.3,28.6,30.9,11.4,32.5,10.9,not fire
35,48,15,0.9,87.4,10.9,18.5,11.4,10.9,7.3,fire
35,48,18,0.1,94.9,30.1,88.7,10.1,34.9,13.2,fire
31,64,14,1.2,85.1,5.4,7.8,3,5.3,10.9,not fire
38,67,15,0.5,79.1,34.8,9.1,4.6,36.1,16.3,fire
33,57,18,0.3,91.2,12,7.3,5.3,13.6,14.1,not fire
28,87,18,0.7,74,8.5,86,1.8,14,6.8,fire
31,87,15,1.8,70.8,13.4,27.7,3.6,17.8,0.2,fire
36,61,15,0.6,92.2,21.8,62.1,9.4,27.8,4.2,fire
29,78,15,2.5,55.5,7.6,16.6,2.5,8.2,0.7,fire
33,46,12,1.2,90.1,19.5,127,8.6,23.9,14.8,not fire
31,68,12,0.2,92.4,20.8,108.5,9.8,23.6,24,fire
36,40,18,2.4,78.9,7.3,137.7,4.1,7.5,21.6,not fire
31,58,17,1.1,74.4,14.3,7.3,4.1,13.4,0.2,fire
35,45,12,1.5,90,17.5,15.2,8.6,17.9,0.1,not fire
35,44,15,0.2,94.4,13.2,38.8,10.2,13.8,2.8,fire
29,65,15,3.5,62.4,7.4,8.3,1.2,7.7,0.4,not fire
35,72,15,2.5,59.5,3.1,24.1,1.4,3.9,2.2,not fire
35,47,14,1.4,85.9,13.5,57.1,3.9,15.1,0.7,fire
33,47,7,0.8,90.2,26.7,30.4,6,32.6,13.7,fire
32,63,16,2.8,68,10.6,26.3,2,14.2,0.5,fire
28,75,18,1.9,62.8,4.8,10.4,2.2,5.9,20.9,fire
30,67,12,2,65.8,13.5,55.5,0.7,15.1,2.5,fire
35,57,15,2.5,78.4,7.1,46.3,2.5,6.8,0.5,not fire
33,65,13,2.1,87.7,30.6,34.5,5.1,37.3,16.1,fire
41,27,18,0,96,46.5,24.9,18.5,53.1,20.3,fire
26,49,16,2.3,75.4,12.5,37.2,3.8,11.5,20.9,not fire
29,79,12,1,77.7,9.7,48.6,1.2,13.4,12,fire
31,66,16,4.4,58.8,4.2,7.6,1,4.3,0,not fire
32,67,13,2.7,80,7.1,127.5,2.1,8.4,6.3,fire
27,67,16,1.6,64.9,5.9,8.3,3.3,6.3,1.3,fire
33,52,17,0.6,90.2,7.6,19.8,7.5,11.6,30.2,fire
31,67,17,2.7,72.9,14.2,9.9,4.7,18,0.1,fire
25,85,18,1.8,65.9,3.8,7,1,4.3,15.4,not fire
31,71,17,1,84.1,13.4,7.9,3.8,15.5,11.9,not fire
33,56,16,2.3,84,13.5,77.8,4.7,14.1,6.1,fire
34,60,13,3.5,82.3,11.7,67,1.7,14.7,0.3,fire
26,82,15,2.4,47.3,6.2,54.2,0.5,10.6,1.2,not fire
27,69,19,3.6,55,5,9.1,3,8.5,6.1,fire
37,70,14,1.7,91.4,29.3,32.2,4.3,32.5,15,fire
32,53,17,3.4,73.4,3.7,24.3,4.4,5,0.3,fire
31,58,17,2.8,83.5,9.7,14.7,1.9,7.5,0.5,not fire
34,38,7,1.2,92.7,10.4,16.3,7.5,10.1,7.3,fire
30,67,17,0.6,75,6.7,26.1,3.5,8.9,0.1,fire
34,58,17,1.2,83.5,33.3,7.8,8.9,33.4,0.2,not fire
34,54,17,2.1,84.5,9.2,7,7.2,9.1,0.5,fire
33,68,17,1.2,81.2,32.3,61.1,4.5,36.7,7.7,fire
35,56,16,1,84,7.7,71.3,5.9,10.6,10.5,fire
29,54,19,0.6,90.1,8.6,7.6,6.7,11.9,12.2,fire
30,60,19,1.6,69.9,9.9,7.5,4.1,10.4,26.9,fire
38,78,9,0,94.2,35.7,85.1,5.2,47.1,24,fire
33,80,14,0.9,74,26.8,22.5,3.5,28.7,0.7,not fire
32,48,13,1.3,87.7,24.5,59.2,9.8,27.1,10.3,not fire
31,44,11,2.4,87.6,11.8,8.2,10.2,11,0.8,not fire
33,40,14,2.1,77.1,11.6,7.4,2.7,14.5,13.7,not fire
33,65,14,5,68.2,3.8,42.3,1.6,5.1,5.6,not fire
31,60,17,4.7,76.8,22.2,25.5,3.3,27.1,0.9,not fire
31,67,15,0,87.8,11.8,220.4,9.2,14.2,8.4,fire
27,87,18,0.3,84.4,7,220.4,2.1,13,20.3,fire
33,32,14,1,93.8,15,88.5,8,18,6.4,fire
29,87,17,2.6,75.5,13.7,7.8,1.9,15.5,0.7,fire
32,68,8,2.9,61.4,8,7.6,0.7,8.5,1.7,fire
34,60,10,0.6,91.2,15.9,8.2,5.8,17.3,19.4,fire
38,39,13,1.3,93.3,33.5,161.5,11.1,39.7,3.4,fire
34,43,15,2.8,93.1,22.8,7.1,7.1,27.3,4.9,fire
28,73,16,2.9,62.1,7.1,18.4,1.3,9.4,1.7,not fire
31,89,17,0.3,64,10.2,86.8,0.9,16.8,18.8,not fire
34,58,12,0.6,90.9,40.4,51.6,8.4,42,25.4,fire
29,57,12,1.6,81,10.8,42.3,4,12.9,0.3,not fire
36,54,18,0.4,94.8,43.8,38.8,12,50.2,26.1,fire
33,56,20,0.8,85.5,17.8,8.7,6.1,23.1,1.3,fire
36,38,12,1,94.6,47.6,16.5,9.5,56.3,9.1,not fire
36,48,12,0.5,87.2,25.7,61.4,8.8,29.3,12.6,fire
33,66,21,0.1,87.1,8.4,9.2,6.4,11.5,1,not fire
29,76,16,1,78.8,6,45.1,2.8,6.8,5.2,fire
31,57,12,1.9,80.8,4.2,177.3,2.8,5.1,18.4,fire
33,49,16,2.2,86.9,5.1,63.3,5.7,6.5,0.7,fire
30,73,15,1.9,73.3,16.7,34.1,2.2,20.6,0.3,fire
37,52,15,0.5,88.6,16.9,7.7,5.7,19.4,2.6,fire
37,42,16,2.5,91.1,36.3,38.3,9.2,40.7,0.6,not fire
31,78,18,0.6,87.7,31.7,52.8,6.7,34.7,10.9,fire
32,46,16,1.3,87,15.3,49.8,6,20.3,2.5,fire
24,67,19,1.5,62.7,9.7,7,2,11.6,0.9,not fire
35,36,18,0.6,93.9,27.7,65.1,10.6,28.6,11.6,fire
34,57,12,3.4,68.7,10.4,22.9,1.1,14.1,0.9,not fire
39,75,17,0.9,83.8,29.8,127.5,5.8,39.3,30.2,fire
30,68,9,0.5,79.2,3.6,18.7,3.4,4.5,5.9,not fire
31,80,16,0.6,88.2,14.5,22.9,7.4,16.6,13.5,fire
34,46,14,1.8,90.6,7.8,210.4,8.5,8.6,10.7,not fire
34,68,22,0.8,90.6,15.7,7.8,5.7,17.8,10.7,not fire
27,89,16,0.2,77.7,33.8,75.1,3.6,37.9,3.1,not fire
33,59,16,0.9,88,16,106.3,5.7,20.9,8.3,fire
28,68,16,1.1,82.7,7.8,41.5,3.8,7.1,0.5,fire
31,62,13,3.6,76.6,10.6,27.7,1.9,12.7,0.6,not fire
30,65,13,1.2,74.9,29.1,15.7,3.8,30.1,19.4,fire
38,48,16,1.4,80.6,12.5,63.3,5.5,14.6,24.5,fire
32,69,11,0.7,80.9,10.3,22.2,3.3,14.2,0.1,fire
34,68,21,3.3,71.9,5.8,35.4,4.8,6.3,15.3,not fire
28,89,21,0.5,54.2,4.8,51.6,0.3,8.7,15.3,not fire
26,66,18,2.3,67.8,15.8,47.2,3.5,19.9,10,fire
35,42,14,5.3,69.2,9.6,9.1,2.7,9,0.8,not fire
33,53,15,2,90.2,23.4,22.9,11,26.2,0.5,fire
32,75,10,3.9,48.4,1.2,7.6,0.4,1.9,0.5,not fire
38,42,13,3.8,76.3,13,30.9,3.5,15.4,0.1,not fire
33,55,16,1.4,89,24.5,137.7,9.2,24.3,10.9,not fire
28,80,19,2.3,59.2,5.3,41.5,2.3,4.8,1.7,not fire
27,78,16,2.9,56.5,3.7,7.6,0.4,3.6,5.2,not fire
29,79,16,2,70.4,9.3,9.2,3.7,12.8,1.7,fire
35,51,13,1.3,83.3,17.3,61.4,5.9,18.5,2.7,not fire
29,74,17,1.4,70,9,9.9,3.7,9,0,fire
39,44,13,1.6,93.6,35.9,37.2,13.3,37.3,4.9,fire
32,71,11,1.8,72.5,2.6,10.5,0.4,3.2,16.3,fire
31,70,17,1.9,72.2,12.6,46.3,1.6,16.4,8.8,not fire
28,73,17,3,60.2,12.7,7.8,3.5,11.9,12.9,fire
27,59,16,2,69.6,10.2,17,2.8,9.5,10.2,not fire
36,57,14,0.3,85.4,28.3,36.1,8.9,31.9,5.3,fire
34,72,14,1.1,87.1,34.7,46.3,5.4,39.2,0.3,not fire
35,60,18,0.7,91.9,18,63.8,8.8,18.4,6.1,fire
32,64,16,1.5,87.8,28.7,8.4,6.5,28.9,14.6,fire
28,78,14,2.8,50.9,2,7.5,1.3,2.9,0.3,not fire
33,50,15,1.4,86.1,9.2,7.9,6.5,10.6,0.9,fire
34,42,15,2.2,88.3,15.3,22.5,6.9,18.6,3.1,fire
26,67,22,3.2,58.9,11.3,50.2,5.1,15.5,4.2,not fire
39,25,10,0.6,95,35.6,10.5,11.3,36.8,2.1,fire
33,35,20,1.4,92.9,33.9,100.7,13.2,38.4,7.5,fire
37,61,14,2,76.5,10.6,67.2,4.1,12,30.2,fire
36,46,11,1,92.8,34.8,33.1,7.2,35.1,13.2,not fire
33,53,21,1.9,87.3,19.1,49.8,7.1,18.7,26.1,fire
38,67,19,0.6,90.4,25.7,27.7,10.5,26.7,13,fire
29,60,18,0.5,79.9,11,10.4,7.3,15.9,3,fire
31,74,15,2,68.1,6.3,52.8,2,7.6,0.3,fire
32,83,15,0.9,74.1,5.3,67.2,1.2,6.9,3.2,not fire
31,53,16,3,82.2,21,17,5.6,19.3,17.2,not fire
36,86,17,0.2,81.7,18.1,16,1.5,19,2.5,fire
36,63,11,0.4,92.9,30.7,7.5,8.3,27.7,11.3,fire
34,72,17,2.4,70.9,22.8,37.6,2.8,24.9,2.2,not fire
33,59,15,2.1,80.3,5.5,35.4,7.6,6.1,0.3,not fire
24,90,20,0.5,63.4,4,10.4,1.4,4.5,6,fire
31,70,14,0.9,83.6,6.9,7.4,6,7.7,21.6,fire
26,81,23,2.9,54.9,9.6,52.5,1.7,13.7,3.8,fire
33,61,15,0.6,85.8,18.2,9.5,5.1,22.1,18.4,fire
30,82,19,2.4,56.3,12.4,47.2,0.9,17.2,0.8,fire
37,33,10,0.6,90.3,31.2,8.7,5.9,33.6,0.6,fire
38,41,16,0.3,94.5,40.4,8.8,14.8,44.2,13.7,fire
33,47,15,0.4,92.3,12.9,210.4,9.9,16.1,30,fire
33,63,11,1.5,85.8,7.2,47.2,1.8,7.2,6,fire
27,70,21,2.5,69.1,36.5,8.4,6.6,38.6,0,fire
31,74,17,3.2,64.7,12,71,2.2,14.6,9.9,not fire
26,87,19,1.3,52.9,4.5,46.3,1.5,5.7,1.7,fire
35,29,12,0.5,95.8,34,7.8,14.8,29.9,22.3,fire
25,71,16,2.5,53.6,11,15.2,0.9,12.9,0.7,fire
39,55,10,0.2,93.2,20.6,22.9,7.9,23.5,6.1,not fire
33,53,15,2.1,74.4,15.3,9.2,4.3,18.5,4,not fire
30,59,16,1,84.4,13.3,30.1,4.9,15.6,14.8,fire
34,71,19,3.3,67.5,11,33.1,3.4,12.9,5.9,not fire
30,50,17,1.5,88.4,17.4,37.2,4.7,19.7,7.2,not fire
30,75,17,0,79.6,31.4,25.2,5.3,36.3,3.9,fire
35,34,13,2.3,92.3,36.5,107,10.8,42.8,0.5,fire
31,49,14,0.9,90.8,7.4,7.3,7.2,6,1.9,not fire
35,30,18,1.7,90,25.2,15.2,9.7,28.1,0.2,not fire
35,70,14,0.8,77.2,9.5,9.2,6.2,10,9.7,fire
25,86,13,2,54.7,9.9,76.4,0.8,12.9,10.9,not fire
35,37,14,1.1,92.3,10.7,57.9,12.5,13.9,24.5,fire
36,49,10,3,82.7,11.5,30.4,3.2,12.5,0.5,not fire
37,44,18,0.2,95,41.6,7.9,13,46.1,9.1,fire
33,64,12,3.2,71.7,4.5,46.3,1,7,0.1,not fire
32,80,16,0.2,82.9,9.3,67.2,4.5,12.2,16.8,fire
31,57,22,3,73,13.7,9.9,4.4,15.7,4.9,fire
37,47,13,0.5,91.5,19,34.5,8.1,23.6,1,not fire
36,48,17,1.6,87,27.3,52.4,10,33.5,0,not fire
36,60,11,0,95.1,26.9,47,7.8,34.9,8.8,fire
30,62,14,1.7,78.9,1.9,65.1,1.9,3.4,0.9,not fire
40,40,12,2.9,83.5,24.3,19.8,5.7,30.2,2.2,not fire
33,55,14,0.8,84.4,14.5,8.6,4.4,18.3,2.2,fire
34,42,15,0,95.4,32.9,42.3,13,37.1,3.2,fire
40,57,21,1.4,91.8,30,200.2,6.3,36,14.5,fire
33,41,16,2.9,76.4,6.1,52.5,4.8,7.9,10.7,fire
31,77,18,1.4,76.2,13.4,8.2,3.5,11.8,19.3,not fire
29,77,16,2.9,58.2,3.2,17,1.4,4.3,0.5,not fire
26,67,19,3,70.1,6.3,7.7,2.2,7.4,5.2,not fire
37,57,13,1.6,84.4,21.5,15.7,4.6,24.4,16.1,fire
26,72,17,0.9,75.4,10.2,38.8,3,14.6,2.5,not fire
34,73,17,0.9,82.2,10.8,86,3,14.1,3.2,fire
32,76,17,0.9,81.9,8.8,7.7,6.3,10.1,6.3,not fire
28,79,21,2,67.4,15.9,136,6,21.2,10.2,fire
33,81,19,0.4,76.5,12.2,8.7,2.7,16.3,10.9,not fire
30,57,17,3.1,66.2,13.3,26.6,3.9,14.4,0,not fire
37,41,12,0.7,93.6,29.7,92.8,7,30.3,5.9,fire
28,72,21,2.4,69.9,4.5,86,3.5,5.5,0,fire
35,27,13,2,90.5,43.5,22.2,8.7,47.3,5.7,fire
